,Longitude,Latitude,Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Aggregate rating
8483,77.3332052,28.5838546,6.5,0,1,0,0,2.6
8484,0.0,0.0,5.2,0,0,0,0,3.0
8485,77.3328463,28.5825656,3.9,0,0,0,0,3.2
8486,77.3360987,28.5880357,3.9,0,0,0,0,3.3
8487,77.3371603,28.5847607,7.8,0,1,0,0,3.0
8488,77.3386645,28.5921841,3.25,0,0,0,0,3.2
8489,77.3446655,28.5990702,3.25,0,0,0,0,3.0
8490,77.3425749,28.5950171,6.5,0,1,0,0,3.0
8491,77.3425375,28.5940591,5.85,0,1,0,0,2.5
8492,77.3431349,28.5954289,6.5,0,0,0,0,3.2
8493,77.3446346,28.5973259,2.6,0,0,0,0,3.2
8494,77.3445624,28.597278,2.6,0,0,0,0,3.2
8495,77.3449071,28.5990864,5.85,0,0,0,0,3.2
8496,77.349942,28.5979022,6.5,0,0,0,0,3.2
8497,77.3469331,28.5916807,1.95,0,0,0,0,3.2
8498,77.3379464,28.5843762,4.55,0,1,0,0,3.4
8499,77.3378653,28.5845728,7.15,0,1,0,0,3.1
8500,77.3381766,28.5843215,6.5,0,0,0,0,2.6
8501,77.3382691,28.5844243,5.2,0,0,0,0,3.0
8502,77.3381319,28.5843227,6.5,0,0,0,0,3.2
8503,77.3377069,28.5846506,4.55,0,0,0,0,3.2
8504,77.3352827,28.5767841,3.9,0,1,0,0,2.5
8505,0.0,0.0,3.9,0,0,0,0,3.2
8506,77.3352977,28.5768276,6.5,0,1,0,0,4.1
8507,77.32838832,28.57445006,7.8,0,1,0,0,3.3
8508,77.32827835,28.57456872,5.2,0,0,0,0,3.0
8509,77.324321,28.5735123,2.6,0,0,0,0,2.7
8510,77.32837792,28.57444329,7.8,0,1,0,0,3.4
8511,77.3245817,28.573916,5.85,0,0,0,0,2.9
8512,77.32828371,28.57457078,1.95,0,0,0,0,3.0
8513,77.3245004,28.5737086,3.25,0,0,0,0,3.1
8514,77.3282646,28.57438086,5.2,0,0,0,0,3.0
8515,77.32841983,28.57439941,5.85,0,1,0,0,2.6
8516,77.32803628,28.57187929,5.85,0,0,0,0,3.1
8517,77.3243658,28.5734717,2.6,0,0,0,0,3.2
8518,77.32451957,28.57346898,3.9,0,1,0,0,2.8
8519,77.3245902,28.5737171,5.2,0,0,0,0,2.9
8520,77.3235133,28.5737946,4.55,0,0,0,0,2.9
8521,0.0,0.0,5.2,0,1,0,0,3.6
8522,77.3283169,28.57453721,2.6,0,0,0,0,3.5
8523,77.3242109,28.5736246,5.2,0,0,0,0,3.5
8524,0.0,0.0,3.9,0,0,0,0,3.2
8525,0.0,0.0,1.95,0,0,0,0,3.2
8526,77.32458611,28.57386667,1.3,0,0,0,0,3.2
8527,77.323603,28.5738031,1.95,0,0,0,0,3.2
8528,77.32458428,28.57350873,1.95,0,1,0,0,3.2
8529,77.32455846,28.57394362,3.9,0,0,0,0,3.2
8530,77.3282696,28.5746025,3.25,0,0,0,0,3.2
8531,77.328325,28.5775482,10.4,0,1,0,0,2.3
8532,77.32809763,28.57433905,6.5,0,1,0,0,2.0
8533,77.3331573,28.5711016,7.8,0,1,0,0,2.8
8534,77.3330621,28.5714962,2.6,0,0,0,0,3.2
8535,77.3330963,28.5714642,1.3,0,0,0,0,3.1
8536,77.333159,28.5710463,6.5,0,1,0,0,2.9
8537,77.3331584,28.5710661,1.3,0,0,0,0,3.2
8538,77.3332434,28.5711287,5.2,0,0,0,0,3.5
8539,77.3350897,28.5670876,3.9,0,0,0,0,3.2
8540,77.3353589,28.5672923,7.8,0,1,0,0,3.0
8541,77.3352692,28.5673735,3.9,0,0,0,0,3.4
8542,77.3353589,28.5684579,6.5,0,1,0,0,3.5
8543,77.33557262,28.56859852,4.55,0,0,0,0,3.7
8544,77.332751,28.569734,3.9,0,0,0,0,3.2
8545,77.3352692,28.5672838,2.6,0,0,0,0,3.2
8546,77.319038,28.5818551,6.5,0,1,0,0,2.8
8547,77.3187567,28.5821309,2.6,0,0,0,0,3.0
8548,77.3173193,28.5810955,3.9,0,0,0,0,3.9
8549,0.0,0.0,3.9,0,0,0,0,3.2
8550,77.3173563,28.5810132,3.9,0,0,0,0,3.2
8551,77.3409391,28.5722363,7.8,0,1,0,0,3.7
8552,77.3408326,28.5724711,10.4,1,1,0,0,3.7
8553,77.346491,28.576754,2.6,0,0,0,0,3.0
8554,77.3394417,28.5791986,7.8,0,0,0,0,2.7
8555,77.34303586,28.5793226,5.2,0,0,0,0,3.1
8556,77.3536634,28.5743086,4.55,0,0,0,0,2.6
8557,0.0,0.0,2.6,0,0,0,0,3.7
8558,0.0,0.0,3.25,0,0,0,0,3.2
8559,77.3469342,28.5773502,6.5,0,0,0,0,3.2
8560,77.347652,28.5744592,3.25,0,0,0,0,3.2
8561,77.3499908,28.5866196,3.9,0,0,0,0,3.0
8562,77.3536634,28.5743086,5.85,0,0,0,0,3.2
8563,77.3536634,28.5743086,5.2,0,0,0,0,3.4
8564,77.35415488,28.58791339,3.9,0,0,0,0,3.2
8565,77.3502339,28.5865079,3.9,0,0,0,0,3.2
8566,77.36111,28.5818244,6.5,0,0,0,0,2.8
8567,77.3536634,28.5743086,3.9,0,0,0,0,3.1
8568,77.3636829,28.5835424,7.15,0,1,0,0,2.6
8569,77.3573419,28.5838901,7.15,0,0,0,0,2.5
8570,77.3536634,28.5743086,11.7,1,0,0,0,2.9
8571,77.3577905,28.5840221,3.9,0,0,0,0,3.0
8572,77.3536634,28.5743086,5.2,0,1,0,0,3.6
8573,77.360356,28.583684,5.85,0,1,0,0,3.7
8574,77.3574316,28.5839882,3.9,0,0,0,0,3.2
8575,77.3536634,28.5743086,6.5,0,0,0,0,3.2
8576,77.3536634,28.5743086,3.9,0,0,0,0,3.2
8577,77.3614689,28.5820375,2.6,0,0,0,0,3.2
8578,77.3536634,28.5743086,16.25,0,0,0,0,3.2
8579,77.3425375,28.5691352,1.3,0,0,0,0,3.0
8580,77.3402775,28.5661407,10.4,1,1,0,0,2.8
8581,77.3404288,28.5653946,6.5,0,0,0,0,3.4
8582,77.3376836,28.5644063,6.5,0,1,0,0,2.9
8583,77.3405146,28.5660756,6.5,0,0,0,0,3.4
8584,77.3397535,28.5651685,5.2,0,0,0,0,2.9
8585,77.340435,28.565446,5.2,0,1,0,0,3.1
8586,77.3403587,28.5654172,5.85,0,1,0,0,3.7
8587,77.340025,28.565491,9.1,0,1,0,0,3.8
8588,77.37565689,28.52998373,5.85,0,1,0,0,3.6
8589,77.34083544,28.56619633,4.55,0,1,0,0,3.7
8590,77.340721,28.566297,10.4,1,1,0,0,3.7
8591,77.3403537,28.565437,5.2,0,0,0,0,3.5
8592,77.3408326,28.5661948,5.2,0,1,0,0,3.6
8593,77.3404288,28.5653946,5.2,0,1,0,0,3.7
8594,77.34018199,28.56528114,4.55,0,1,0,0,3.8
8595,77.3399353,28.5653929,5.2,0,1,0,0,3.7
8596,77.3400699,28.5655401,3.25,0,0,0,0,3.9
8597,0.0,0.0,6.5,0,0,0,0,3.2
8598,77.3457285,28.5699307,4.55,0,0,0,0,3.2
8599,77.34016448,28.56573444,5.2,0,0,0,0,3.2
8600,77.3404737,28.5686715,6.5,0,0,0,0,3.2
8601,77.3397409,28.5652948,5.2,0,0,0,0,4.3
8602,77.340025,28.5653117,6.5,0,1,0,0,4.3
8603,77.340025,28.565491,2.6,0,0,0,0,4.1
8604,77.323737,28.5641453,5.2,0,0,0,0,2.8
8605,77.334633,28.5640131,8.45,0,0,0,0,3.0
8606,77.334633,28.5640131,6.5,0,1,0,0,3.2
8607,77.3221651,28.5643934,5.2,0,0,0,0,3.1
8608,77.3220403,28.5645948,16.9,1,0,0,0,3.7
8609,77.3254169,28.5664384,6.5,0,0,0,0,3.5
8610,77.3216286,28.5648303,3.9,0,1,0,0,3.2
8611,77.3349102,28.5643808,1.3,0,0,0,0,3.2
8612,0.0,0.0,3.25,0,0,0,0,3.2
8613,77.3263626,28.5677206,3.9,0,0,0,0,3.2
8614,77.3281989,28.5693451,3.9,0,0,0,0,3.2
8615,77.334211,28.564222,9.1,0,0,0,0,2.4
8616,77.33417619,28.56437507,6.5,0,1,0,0,4.0
8617,77.3498054,28.5672202,8.45,0,1,0,0,3.4
8618,0.0,0.0,7.8,0,1,0,0,3.0
8619,77.34990894,28.56699945,5.2,0,0,0,0,3.0
8620,0.0,28.0,6.5,0,1,0,0,3.3
8621,77.3219012,28.5810716,1.95,0,0,0,0,3.2
8622,77.3568036,28.5651898,5.2,0,0,0,0,3.4
8623,0.0,0.0,3.25,0,0,0,0,3.2
8624,77.36176707,28.56952163,7.8,0,1,0,0,3.2
8625,77.3607699,28.561368,3.9,0,1,0,0,3.3
8626,77.3618278,28.5692496,4.55,0,0,0,0,3.1
8627,77.36170672,28.56920834,3.9,0,1,0,0,3.1
8628,77.3618487,28.5697922,5.2,0,0,0,0,2.9
8629,77.3591531,28.5615185,9.1,0,0,0,0,2.5
8630,77.361986,28.5689914,1.95,0,0,0,0,3.4
8631,77.3629392,28.5662049,6.5,0,1,0,0,3.2
8632,77.3616483,28.569412,7.8,0,1,0,0,3.1
8633,77.3618197,28.5692859,4.55,0,0,0,0,2.7
8634,77.3620195,28.569218,5.85,0,0,0,0,2.9
8635,77.3619175,28.5693477,3.9,0,0,0,0,3.2
8636,77.3609306,28.5614537,5.2,0,0,0,0,2.9
8637,77.3618306,28.569207,5.2,0,0,0,0,3.3
8638,77.3603093,28.5613668,7.8,0,1,0,0,3.3
8639,77.360265,28.561485,7.15,0,1,0,0,3.2
8640,77.366334,28.565118,6.5,0,1,0,0,3.3
8641,77.3592512,28.5614308,7.8,0,1,0,0,3.4
8642,77.35881027,28.56145334,5.85,0,1,0,0,2.5
8643,77.360571,28.565447,16.9,0,1,1,0,3.0
8644,77.3620072,28.5689975,4.55,0,0,0,0,3.4
8645,77.3583449,28.5614837,3.9,0,0,0,0,3.0
8646,77.361169,28.5656,3.9,0,1,0,0,2.8
8647,77.363015,28.563578,9.1,0,1,0,0,3.6
8648,77.361455,28.569307,7.8,0,1,0,0,3.5
8649,77.36045983,28.56136235,6.5,0,1,0,0,3.7
8650,77.36013662,28.56132431,5.2,0,1,0,0,3.6
8651,77.3522612,28.5615785,5.2,0,1,1,0,3.5
8652,77.3612895,28.5612185,9.1,0,1,0,0,3.5
8653,77.36,28.57,6.5,0,0,0,0,3.2
8654,77.3618278,28.5692496,6.5,0,0,0,0,3.2
8655,77.3609306,28.5614537,7.8,0,0,0,0,3.2
8656,77.361455,28.569307,2.6,0,1,0,0,3.2
8657,77.3617807,28.5692053,5.2,0,0,0,0,3.2
8658,77.358773,28.5612563,5.2,0,0,0,0,3.2
8659,0.0,0.0,11.7,0,0,0,0,3.2
8660,0.0,0.0,4.55,0,0,0,0,3.2
8661,0.0,0.0,3.9,0,0,0,0,3.2
8662,77.3609755,28.5615028,7.8,0,0,0,0,3.2
8663,77.3591363,28.5616434,7.8,0,1,0,0,3.2
8664,0.0,0.0,10.4,0,0,0,0,3.2
8665,0.0,0.0,2.6,0,0,0,0,3.2
8666,77.361974,28.5689197,9.1,0,0,0,0,2.4
8667,77.35858697,28.56337153,10.4,0,1,0,0,2.4
8668,77.362094,28.569279,6.5,0,1,0,0,4.1
8669,77.3374886,28.5546617,2.6,0,1,0,0,2.7
8670,0.0,0.0,6.5,0,0,0,0,3.0
8671,77.3382907,28.56470841,6.5,0,0,0,0,2.9
8672,77.3321849,28.5580118,10.4,0,0,0,0,3.2
8673,77.35743094,28.56198634,7.8,0,1,0,0,3.1
8674,77.3373827,28.5543914,2.6,0,1,0,0,2.5
8675,77.3323268,28.5579734,7.8,0,1,0,0,3.4
8676,77.3361665,28.5599265,5.85,0,0,0,0,2.9
8677,77.3400334,28.560602,2.6,0,0,0,0,3.0
8678,77.3400007,28.5607636,5.2,0,0,0,0,2.8
8679,77.3323527,28.5579975,7.15,0,1,0,0,3.7
8680,77.3385357,28.5545389,7.8,0,1,0,0,3.7
8681,77.3322975,28.5579718,8.45,0,1,0,0,3.8
8682,77.339363,28.554041,6.5,0,1,0,0,3.2
8683,77.3305135,28.5584685,5.2,0,0,0,0,3.2
8684,77.3374228,28.5541271,6.5,0,0,0,0,3.2
8685,0.0,0.0,3.25,0,0,0,0,3.2
8686,77.3431656,28.5585244,6.5,0,0,0,0,3.2
8687,77.33950197,28.5568248,5.2,0,0,0,0,3.2
8688,0.0,0.0,5.2,0,0,0,0,3.2
8689,77.3367172,28.5538698,3.25,0,0,0,0,3.2
8690,0.0,0.0,9.1,1,0,0,0,3.2
8691,0.0,0.0,1.3,0,0,0,0,3.2
8692,77.3441526,28.5485744,8.45,0,1,0,0,3.3
8693,0.0,0.0,4.55,0,0,0,0,3.3
8694,77.3440629,28.5489246,7.15,0,1,0,0,3.1
8695,77.3451396,28.5503712,6.5,0,0,0,0,2.9
8696,0.0,0.0,2.6,0,0,0,0,3.2
8697,77.3444218,28.5498552,3.9,0,1,0,0,3.2
8698,77.3442694,28.5486331,3.9,0,0,0,0,3.2
8699,0.0,0.0,1.95,0,0,0,0,3.2
8700,77.3425046,28.5509007,5.85,0,0,0,0,3.2
8701,77.3636066,28.5593943,3.9,0,0,0,0,3.0
8702,77.3728126,28.5480976,8.45,0,0,0,0,3.4
8703,77.3740358,28.55065,2.6,0,0,0,0,3.2
8704,0.0,0.0,6.5,0,0,0,0,3.2
8705,77.3724136,28.55276,2.6,0,0,0,0,3.2
8706,77.3717413,28.5528331,1.95,0,0,0,0,3.2
8707,77.3678917,28.5572741,5.2,0,0,0,0,2.8
8708,77.3676875,28.5574096,7.15,0,0,0,0,2.9
8709,77.3681581,28.5571046,7.15,0,0,0,0,3.0
8710,77.3682751,28.5571526,9.1,0,0,0,0,3.0
8711,77.3678243,28.5574263,6.5,0,0,0,0,3.1
8712,77.3727931,28.5551493,3.25,0,1,0,0,3.4
8713,77.3728518,28.5555893,3.9,0,0,0,0,3.2
8714,77.36971536,28.56072076,2.6,0,0,0,0,3.2
8715,77.3729825,28.5555542,9.1,0,0,0,0,2.3
8716,77.373221,28.5556159,5.85,0,1,0,0,2.4
8717,77.3719832,28.5573976,6.5,0,0,0,0,3.0
8718,77.3706065,28.5596943,5.2,0,1,0,0,3.2
8719,77.37059221,28.56042768,5.85,0,1,0,0,3.5
8720,77.375287,28.5562369,3.9,0,0,0,0,3.2
8721,77.3234175,28.5887703,3.25,0,0,0,0,3.8
8722,77.3245004,28.5878734,3.9,0,1,0,0,3.5
8723,77.32,28.59,1.3,0,0,0,0,3.2
8724,77.3619175,28.5705134,5.85,0,0,0,0,2.7
8725,77.361738,28.5695102,5.85,0,0,0,0,3.4
8726,77.3620969,28.5702613,10.4,0,1,0,0,2.7
8727,77.3619772,28.5702807,5.2,0,0,0,0,3.1
8728,77.3640969,28.56872955,6.5,0,1,0,0,3.3
8729,77.3621286,28.5699073,9.75,0,1,0,0,3.4
8730,77.361983,28.5705071,10.4,1,0,0,0,2.5
8731,77.3621117,28.5699059,5.2,0,0,0,0,2.7
8732,77.3704026,28.5694331,5.85,0,1,0,0,3.4
8733,77.3864967,28.5709428,3.9,0,0,0,0,3.0
8734,77.362366,28.5702866,5.2,0,0,0,0,3.4
8735,77.3620969,28.5703509,6.5,0,1,0,0,2.8
8736,77.3619175,28.5705134,6.5,0,0,0,0,2.5
8737,77.3623092,28.5706018,7.15,0,1,1,0,3.2
8738,77.3623212,28.5697892,8.45,0,1,0,0,2.6
8739,77.3620447,28.5703164,16.9,0,1,0,0,2.5
8740,77.3619175,28.570872,3.25,0,0,0,0,3.6
8741,77.362497,28.5699968,9.1,0,1,0,0,3.5
8742,0.0,0.0,3.9,0,0,0,0,3.2
8743,77.37630514,28.57683772,3.9,0,0,0,0,3.2
8744,77.3624558,28.5699364,7.8,0,0,0,0,3.2
8745,77.3620969,28.5708889,5.85,0,0,0,0,3.2
8746,77.3852409,28.5694797,5.2,0,0,0,0,3.2
8747,77.37,28.57,3.9,0,0,0,0,3.2
8748,77.3620969,28.5702613,10.4,1,1,0,0,2.3
8749,77.3621039,28.5699792,9.1,0,0,0,0,2.4
8750,77.361896,28.5704704,7.8,0,1,0,0,2.3
8751,77.3621866,28.5702697,6.5,0,1,0,0,2.3
8752,77.3620973,28.5703849,10.4,0,1,0,0,2.3
8753,77.3624456,28.5708499,16.9,1,1,0,0,2.4
8754,77.3617899,28.5704635,9.75,1,0,0,0,2.4
8755,77.37062,28.5728,10.4,0,1,0,0,2.4
8756,77.3617829,28.5704559,9.1,0,1,0,0,4.1
8757,77.3625098,28.5704437,16.9,1,1,0,0,4.3
8758,77.3619175,28.570603,6.5,0,0,0,0,4.1
8759,77.3670311,28.5780783,8.45,0,0,0,0,2.7
8760,0.0,0.0,4.55,0,0,0,0,3.0
8761,77.3674796,28.5582143,1.95,0,0,0,0,2.8
8762,77.3624558,28.5782751,4.55,0,0,0,0,2.7
8763,77.3676591,28.5832481,8.45,0,1,0,0,3.1
8764,77.369257,28.578194,6.5,0,1,0,0,3.6
8765,77.3693635,28.5782979,7.8,0,1,0,0,3.7
8766,77.3664928,28.5822417,7.8,0,0,0,0,3.6
8767,77.3692738,28.5781101,7.15,0,1,0,0,3.6
8768,77.3665825,28.5825191,6.5,0,1,0,0,3.5
8769,77.3681633,28.5834992,5.85,0,0,0,0,3.2
8770,0.0,0.0,6.5,0,0,0,0,3.2
8771,0.0,0.0,6.5,0,0,0,0,3.2
8772,0.0,0.0,6.5,0,0,0,0,3.2
8773,0.0,0.0,5.2,0,0,0,0,3.2
8774,77.3672447,28.5783055,6.5,0,0,0,0,3.2
8775,77.3688983,28.583972,6.5,0,0,0,0,3.2
8776,77.3722342,28.58601,1.95,0,0,0,0,3.2
8777,77.3722935,28.5862117,5.2,0,0,0,0,3.2
8778,0.0,0.0,3.9,0,0,0,0,3.2
8779,77.3669408,28.5784302,5.85,0,0,0,0,3.2
8780,77.37,28.58,5.2,0,0,0,0,3.2
8781,77.37454668,28.58168431,1.3,0,0,0,0,3.2
8782,0.0,0.0,6.5,0,0,0,0,3.2
8783,77.3658648,28.5796721,10.4,1,0,0,0,3.2
8784,77.366121,28.581868,7.15,0,1,0,0,3.2
8785,77.3614962,28.573306,6.5,0,1,0,0,3.2
8786,77.3720794,28.585893,9.1,0,1,0,0,2.3
8787,77.3625455,28.5867115,10.4,0,0,0,0,3.2
8788,77.367691,28.5833075,1.95,0,0,0,0,2.9
8789,77.3681073,28.5864134,3.9,0,0,0,0,3.2
8790,77.3655244,28.5879739,3.9,0,0,0,0,3.2
8791,77.3675487,28.5832178,2.6,0,0,0,0,3.2
8792,77.3607512,28.5906666,10.4,0,1,0,0,2.9
8793,77.3625937,28.5953748,7.8,0,0,0,0,2.9
8794,77.362305,28.5955626,8.45,0,1,0,0,3.1
8795,77.3630838,28.5863139,8.45,0,1,0,0,3.2
8796,77.3596121,28.5900318,6.5,0,1,0,0,2.6
8797,77.365506,28.5913835,6.5,0,1,0,0,3.8
8798,77.3631735,28.5878465,7.8,0,1,0,0,3.5
8799,77.3607512,28.5906666,3.9,0,0,0,0,3.2
8800,77.3623636,28.59562,5.2,0,0,0,0,3.2
8801,77.3597643,28.5895874,4.55,0,0,0,0,3.2
8802,77.3627249,28.5866387,0.65,0,0,0,0,3.2
8803,77.3626452,28.5957812,6.5,0,1,0,0,3.2
8804,77.3627249,28.5866387,1.95,0,0,0,0,3.2
8805,77.3631735,28.586412,3.9,0,0,0,0,3.2
8806,77.3607512,28.5906666,3.9,0,0,0,0,3.2
8807,77.36209564,28.59569369,3.25,0,0,0,0,3.2
8808,77.3624115,28.5869987,5.2,0,0,0,0,3.2
8809,77.362366,28.5955703,4.55,0,1,0,0,2.1
8810,77.3623312,28.5956935,6.5,0,1,0,0,2.3
8811,77.3469342,28.6070243,1.95,0,0,0,0,2.9
8812,77.3470476,28.606606,3.9,0,0,0,0,3.2
8813,77.3428293,28.6033018,3.9,0,0,0,0,2.9
8814,77.3427967,28.6033255,6.5,0,1,0,0,3.1
8815,77.3429861,28.6032453,6.5,0,1,0,0,2.5
8816,77.3427604,28.603325,1.95,0,0,0,0,3.2
8817,77.3427275,28.6033137,2.6,0,0,0,0,3.2
8818,77.3545409,28.6005354,3.9,0,0,0,0,3.2
8819,77.3576192,28.6045901,8.45,0,0,0,0,3.0
8820,77.358741,28.6048659,8.45,0,0,0,0,2.9
8821,77.35685091,28.60756944,7.8,0,1,0,0,3.3
8822,77.3597643,28.6086827,3.9,0,0,0,0,3.1
8823,77.362444,28.6072953,5.2,0,1,0,0,2.7
8824,77.3533487,28.6101016,6.5,0,0,0,0,3.2
8825,77.35318667,28.61007,1.95,0,0,0,0,3.2
8826,77.3597207,28.6085274,3.9,0,0,0,0,3.2
8827,77.3625711,28.6057844,3.9,0,0,0,0,3.2
8828,0.0,0.0,2.6,0,0,0,0,3.2
8829,77.3532162,28.6099807,1.95,0,0,0,0,3.2
8830,77.3528544,28.6097471,1.3,0,0,0,0,3.2
8831,77.3533213,28.6100951,1.3,0,0,0,0,3.2
8832,77.3723239,28.6080732,8.45,0,1,1,0,2.7
8833,77.3626026,28.6088161,3.9,0,0,0,0,2.7
8834,77.3626134,28.6088444,4.55,0,0,0,0,2.9
8835,77.3724933,28.6086461,4.55,0,0,0,0,3.1
8836,77.3781674,28.6095755,9.1,0,0,0,0,3.2
8837,77.3724239,28.6081042,2.6,0,0,0,0,3.2
8838,77.36256,28.6084226,3.9,0,0,0,0,3.2
8839,77.3178507,28.5920932,1.95,0,0,0,0,3.1
8840,77.3624842,28.6047247,3.25,0,0,0,0,3.2
8841,0.0,0.0,2.6,0,0,0,0,3.2
8842,77.3719027,28.6055225,6.5,0,1,0,0,3.2
8843,0.0,0.0,3.9,0,0,0,0,3.4
8844,77.36473083,28.59345268,8.45,0,1,0,0,3.1
8845,0.0,0.0,5.85,0,0,0,0,3.2
8846,0.0,0.0,3.9,0,0,0,0,3.2
8847,77.362366,28.59566,3.9,0,0,0,0,3.2
8848,77.3716062,28.6142808,2.6,0,1,0,0,3.2
8849,77.3625455,28.6127995,14.3,1,0,0,0,3.2
8850,77.3698446,28.6181042,5.2,0,0,0,0,3.0
8851,77.370818,28.6191966,1.95,0,0,0,0,2.7
8852,77.3625455,28.6127995,5.85,0,0,0,0,3.0
8853,77.3666722,28.6127402,5.85,0,0,0,0,3.0
8854,77.374165,28.6274956,5.2,0,0,0,0,3.2
8855,77.35402454,28.61083103,6.5,0,0,0,0,3.2
8856,77.3666722,28.6127402,3.25,0,0,0,0,3.1
8857,77.371174,28.6139194,2.6,0,0,0,0,2.9
8858,77.3704181,28.6181215,3.9,0,0,0,0,2.7
8859,77.3716062,28.6142808,19.5,0,1,0,0,3.1
8860,77.33747028,28.58167444,9.1,0,1,0,0,3.2
8861,77.37043262,28.62443114,9.1,0,0,0,0,2.6
8862,0.0,0.0,5.2,0,0,0,0,2.8
8863,77.37389041,28.62840758,3.9,0,0,0,0,3.2
8864,77.3702942,28.6181067,4.55,0,1,0,0,2.5
8865,77.37371799,28.62667926,2.6,0,1,0,0,3.4
8866,77.37029448,28.61183236,5.2,0,0,0,0,3.1
8867,77.3707092,28.6184991,4.55,0,1,0,0,3.2
8868,77.3665825,28.612911,3.25,0,0,0,0,2.9
8869,77.369864,28.6181511,6.5,0,0,0,0,3.3
8870,77.3666722,28.6127402,5.2,0,0,0,0,2.9
8871,77.3738681,28.6280874,2.6,0,0,0,0,2.8
8872,77.3706652,28.6180976,8.45,0,1,0,0,2.7
8873,0.0,0.0,2.6,0,0,0,0,3.0
8874,77.3545194,28.61263059,5.2,0,0,0,0,3.1
8875,77.37002995,28.62392171,8.45,0,0,0,0,3.3
8876,77.35519834,28.61451253,19.5,1,0,0,0,3.1
8877,77.3701709,28.6193448,3.9,0,0,0,0,3.0
8878,77.3625455,28.6127995,13.0,0,1,0,0,3.1
8879,77.3705298,28.6197372,10.4,0,1,0,0,3.2
8880,77.3704489,28.6196711,5.2,0,0,0,0,3.1
8881,77.3625455,28.6127995,9.75,0,0,0,0,2.9
8882,77.3700887,28.6239066,3.25,0,1,0,0,2.8
8883,77.3624558,28.612791,6.5,0,1,0,0,3.4
8884,77.37041719,28.62453856,6.5,0,1,0,0,2.5
8885,77.3684034,28.613167,11.7,1,0,0,0,2.8
8886,0.0,0.0,3.9,0,0,0,0,2.9
8887,77.3707797,28.6187885,7.8,0,0,0,0,3.0
8888,77.3698121,28.6185042,6.5,0,1,0,0,3.4
8889,77.3624828,28.6145003,5.2,0,0,0,0,3.5
8890,77.37017244,28.62453797,5.2,0,1,0,0,3.5
8891,77.3702457,28.6182239,3.9,0,0,0,0,3.8
8892,77.3631735,28.613038,6.5,0,1,0,0,3.5
8893,77.3624558,28.612791,11.05,0,1,0,0,3.6
8894,77.35487667,28.61550833,1.3,0,0,0,0,3.2
8895,77.35400308,28.61044692,1.3,0,0,0,0,3.2
8896,77.35509105,28.61997007,3.25,0,0,0,0,3.2
8897,77.3723946,28.618099,5.85,0,0,0,0,3.2
8898,77.37004437,28.6252228,3.25,0,0,0,0,3.2
8899,77.368349,28.6238525,3.25,0,0,0,0,3.2
8900,0.0,0.0,2.6,0,0,0,0,3.2
8901,77.3672105,28.6139563,2.6,0,0,0,0,3.2
8902,0.0,0.0,5.2,0,0,0,0,3.2
8903,77.370496,28.6181335,2.6,0,0,0,0,3.2
8904,77.3656117,28.6129491,4.55,0,0,0,0,3.2
8905,77.3712474,28.6143366,4.55,0,0,0,0,3.2
8906,77.3706875,28.6193211,6.5,0,0,0,0,3.2
8907,77.35475075,28.61750372,9.1,0,0,0,0,3.2
8908,77.20952498,28.62565716,7.15,0,0,0,0,3.2
8909,77.3707092,28.6182302,7.8,0,1,0,0,3.2
8910,77.3629871,28.6207119,4.55,0,0,0,0,3.2
8911,77.3660074,28.6132102,4.55,0,0,0,0,3.2
8912,77.3633138,28.6132289,5.2,0,0,0,0,3.2
8913,77.3706195,28.619656,6.5,0,1,0,0,3.2
8914,77.3634824,28.6131696,3.9,0,0,0,0,3.2
8915,77.3707092,28.6182302,6.5,0,0,0,0,3.2
8916,77.3550388,28.6220057,2.6,0,0,0,0,3.2
8917,77.3551543,28.6218907,2.6,0,0,0,0,3.2
8918,77.37101935,28.62503592,5.2,0,0,0,0,3.2
8919,77.369567,28.6188035,2.6,0,0,0,0,3.2
8920,0.0,0.0,3.25,0,0,0,0,3.2
8921,77.3707194,28.6191953,7.8,0,1,0,0,2.4
8922,77.3624558,28.612791,6.5,0,0,0,0,2.4
8923,77.3664928,28.6129026,6.5,0,1,0,0,2.4
8924,77.38531,28.625608,9.75,0,1,0,0,2.6
8925,77.3770285,28.616674,5.85,0,1,0,0,2.6
8926,0.0,0.0,1.3,0,0,0,0,3.2
8927,77.3784944,28.6177586,3.9,0,0,0,0,3.2
8928,77.3771889,28.6249999,2.6,0,0,0,0,3.2
8929,0.0,0.0,3.25,0,0,0,0,3.2
8930,77.3846785,28.6125969,3.9,0,0,0,0,3.2
8931,77.3760306,28.6292246,2.6,0,0,0,0,3.2
8932,0.0,0.0,4.55,0,0,0,0,3.2
8933,0.0,0.0,10.4,1,0,0,0,3.2
8934,0.0,0.0,3.9,0,0,0,0,3.2
8935,0.0,0.0,6.5,0,0,0,0,3.2
8936,77.3772233,28.6075466,3.9,0,0,0,0,2.8
8937,77.380365,28.607233,5.2,0,1,0,0,3.2
8938,77.3760035,28.6095834,5.2,0,0,0,0,3.2
8939,77.3757327,28.6095596,7.15,0,0,0,0,3.2
8940,77.3799187,28.6072612,7.8,0,0,0,0,3.2
8941,77.3755981,28.6094124,3.9,0,1,0,0,3.2
8942,77.317172,28.597085,9.1,0,1,0,0,2.7
